,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,category_id,Category
35828,UQkBcHLZOqU,2018-05-20,2018-05-11 22:36:56+00:00,4862581,221646,2587,12014,22,People & Blogs
35829,Am6NHDbj6XA,2018-05-20,2018-05-11 07:30:00+00:00,6492425,105915,14429,3623,24,Entertainment
35830,mdWcaWBxxcY,2018-05-20,2018-05-11 09:23:16+00:00,8748304,262701,28966,24167,24,Entertainment
35831,CPjWgk0UXps,2018-05-20,2018-05-11 15:00:01+00:00,1328995,31582,1541,1343,24,Entertainment
35832,iILJvqrAQ_w,2018-05-20,2018-05-11 04:00:34+00:00,4120719,98555,1808,4852,10,Music
35833,vjSohj-Iclc,2018-05-20,2018-05-10 19:56:28+00:00,6248792,81988,2940,12863,28,Science & Technology
35834,y_WoOYybCro,2018-05-20,2018-05-10 16:08:58+00:00,2425096,133960,874,5285,24,Entertainment
35835,zcEE8J2Bqa8,2018-05-20,2018-05-11 18:27:01+00:00,186600,21913,151,1488,23,Comedy
35836,oSEeK9yDNQI,2018-05-20,2018-05-10 13:19:23+00:00,14559202,265078,23745,20208,20,Gaming
35837,2PH7dK6SLC8,2018-05-20,2018-05-10 17:00:01+00:00,1929432,62380,1199,4933,10,Music
35838,tjA7nAHOAww,2018-05-20,2018-05-10 12:00:03+00:00,9207389,310405,4376,11808,10,Music
35839,0zZ0Y_UZRBw,2018-05-20,2018-05-10 21:11:15+00:00,2466580,146390,1982,11648,26,Howto & Style
35840,ulNswX3If6U,2018-05-20,2018-05-10 16:00:11+00:00,13572029,607903,8557,32888,1,Film & Animation
35841,HOxylh5runs,2018-05-20,2018-05-10 21:06:58+00:00,229627,29280,662,4558,26,Howto & Style
35842,A2dIL4sf4TQ,2018-05-20,2018-05-10 21:59:06+00:00,1129643,49575,2488,4929,22,People & Blogs
35843,V6ElE2xs48c,2018-05-20,2018-05-10 21:01:22+00:00,1151096,21196,573,1599,43,Shows
35844,JefYnYIXY_8,2018-05-20,2018-05-10 21:00:01+00:00,309824,9293,241,974,27,Education
35845,nNZrc_XvF30,2018-05-20,2018-05-10 12:00:07+00:00,1415356,37241,2197,2134,10,Music
35846,WIV3xNz8NoM,2018-05-20,2018-05-10 17:02:55+00:00,919057,30328,921,6502,24,Entertainment
35847,8h--kFui1JA,2018-05-20,2018-05-09 17:00:00+00:00,9632961,287162,7033,11171,10,Music
35848,QDk-xa1oBXw,2018-05-20,2018-05-11 00:00:04+00:00,177760,7690,168,1546,26,Howto & Style
35849,4LlQwTgB5Rc,2018-05-20,2018-05-10 12:00:00+00:00,263552,4631,127,373,10,Music
35850,4ykXguKWqy4,2018-05-20,2018-05-10 18:00:09+00:00,687759,19428,1527,1317,22,People & Blogs
35851,CT-orZzuN2A,2018-05-20,2018-05-09 18:00:01+00:00,2335156,38642,610,1106,24,Entertainment
35852,c0bsKc4tiuY,2018-05-20,2018-05-09 17:29:47+00:00,1042264,56092,1791,2619,22,People & Blogs
35853,beb8zCGMsbI,2018-05-20,2018-05-10 01:57:54+00:00,1637939,48707,751,777,23,Comedy
35854,FUQexMOrDBI,2018-05-20,2018-05-10 13:00:01+00:00,319854,18896,747,3382,27,Education
35855,EQ748TZcuqs,2018-05-20,2018-05-10 13:09:30+00:00,316810,14650,152,748,28,Science & Technology
35856,USXoINPEhoA,2018-05-20,2018-05-10 01:06:34+00:00,2104319,92538,1553,14491,28,Science & Technology
35857,azUbCdcAeFM,2018-05-20,2018-05-10 01:03:00+00:00,1045304,40523,624,2715,2,Autos & Vehicles
35858,l884wKofd54,2018-05-20,2018-05-09 07:00:01+00:00,13235035,186004,9106,8340,10,Music
35859,pojXEFDFMw8,2018-05-20,2018-05-11 11:00:09+00:00,296937,3828,426,0,24,Entertainment
35860,t8aPNtKYABk,2018-05-20,2018-05-10 19:19:18+00:00,498232,7332,214,1469,25,News & Politics
35861,M-wat3TSQqY,2018-05-20,2018-05-09 16:04:02+00:00,546974,13999,411,895,26,Howto & Style
35862,TuPT8ZF0Vl4,2018-05-20,2018-05-09 18:22:01+00:00,1023277,7644,592,3589,17,Sports
35863,NJu6uMYQWAE,2018-05-20,2018-05-09 23:00:31+00:00,196743,7398,238,524,22,People & Blogs
35864,x_joMJBrT34,2018-05-20,2018-05-08 16:53:29+00:00,3457718,110292,6829,17846,23,Comedy
35865,ESKmRiLjNpg,2018-05-20,2018-05-08 17:52:37+00:00,2214737,21917,7309,3522,25,News & Politics
35866,ouWuzQb9vNg,2018-05-20,2018-05-09 12:00:08+00:00,1353301,39185,2394,10342,20,Gaming
35867,eP33TkuI9vI,2018-05-20,2018-05-08 23:14:30+00:00,1335397,25206,1656,3376,10,Music
35868,qfqVkEYQ1Ls,2018-05-20,2018-05-07 19:12:46+00:00,7452863,66930,10173,7584,25,News & Politics
35869,HDYJVmoWoyA,2018-05-20,2018-05-08 22:00:03+00:00,568465,12291,1171,1387,23,Comedy
35870,WbgIREVg2JU,2018-05-20,2018-05-09 13:00:03+00:00,522278,25789,757,2828,26,Howto & Style
35871,S9ibNh16xfs,2018-05-20,2018-05-08 02:15:00+00:00,3640386,189585,933,6915,24,Entertainment
35872,FepIkIILumA,2018-05-20,2018-05-07 21:55:24+00:00,17567535,479269,22719,32015,17,Sports
35873,EGV9Ms9EHcg,2018-05-20,2018-05-08 07:01:05+00:00,695291,48072,1799,6704,24,Entertainment
35874,mmP1aHJjJ-U,2018-05-20,2018-05-08 16:00:43+00:00,423298,18700,257,918,24,Entertainment
35875,Kc6CIwBVo5s,2018-05-20,2018-05-07 22:34:57+00:00,8509825,42637,3252,0,25,News & Politics
35876,mdTv3V4ALzg,2018-05-20,2018-05-08 16:02:47+00:00,447475,9562,296,695,26,Howto & Style
35877,86ysRAffCpI,2018-05-20,2018-05-08 22:58:12+00:00,527851,21266,965,1030,26,Howto & Style
35878,VYOjWnS4cMY,2018-05-20,2018-05-06 04:00:07+00:00,156612892,4110879,261521,437053,10,Music
35879,iGD4bBgWPcY,2018-05-20,2018-05-08 14:02:11+00:00,534570,18387,472,879,10,Music
35880,ogfYd705cRs,2018-05-20,2018-05-10 03:41:45+00:00,3632624,32827,4092,0,28,Science & Technology
35881,1csFTDXXULY,2018-05-20,2018-05-08 15:02:53+00:00,500025,13274,425,1435,27,Education
35882,Hzk1bM2vVFU,2018-05-20,2018-05-07 19:50:01+00:00,1458061,84815,782,5731,22,People & Blogs
35883,UE-kaxIiNPQ,2018-05-20,2018-05-08 01:27:08+00:00,2491725,68520,1481,2731,26,Howto & Style
35884,-e-xXN-tcFU,2018-05-20,2018-05-08 14:00:03+00:00,339647,6961,405,1104,10,Music
35885,ijwHj2HaOT0,2018-05-20,2018-05-08 17:43:15+00:00,563285,9011,606,1568,28,Science & Technology
35886,nd4cLL_MP7M,2018-05-20,2018-05-08 12:15:07+00:00,4389806,14967,725,844,24,Entertainment
35887,vug4bROR79I,2018-05-20,2018-05-08 03:15:16+00:00,2957528,13879,843,3218,17,Sports
35888,STVXHhTdjW4,2018-05-20,2018-05-08 16:36:27+00:00,597736,12353,288,511,22,People & Blogs
35889,bK0TEqDtkK4,2018-05-20,2018-05-07 18:12:51+00:00,972886,59823,2426,8851,20,Gaming
35890,4HX6R88QZB0,2018-05-20,2018-05-07 14:31:43+00:00,1134568,32078,5113,6002,22,People & Blogs
35891,SoKQzAhXkbw,2018-05-20,2018-05-08 11:00:04+00:00,511122,11035,254,994,24,Entertainment
35892,lpFEpDPf490,2018-05-20,2018-05-08 09:31:07+00:00,432143,22218,1144,1081,22,People & Blogs
35893,xrMfUeOPWto,2018-05-20,2018-05-07 16:00:09+00:00,1212424,36429,1416,3096,23,Comedy
35894,KUUjtUP2CrE,2018-05-20,2018-05-07 01:45:01+00:00,3561687,48681,2547,2782,10,Music
35895,0l35jAGQPOI,2018-05-20,2018-05-06 17:27:32+00:00,6551270,482810,6756,50803,24,Entertainment
35896,4lm75v4Ndlg,2018-05-20,2018-05-07 01:29:28+00:00,1310902,48628,602,3572,24,Entertainment
35897,a6D9ksDanh0,2018-05-20,2018-05-07 02:20:47+00:00,310602,14133,334,1366,26,Howto & Style
35898,sw-l5SW5hik,2018-05-20,2018-05-06 13:00:05+00:00,1892728,20638,2567,2477,23,Comedy
35899,Of9GOMM9HPg,2018-05-20,2018-05-06 19:30:01+00:00,2563401,129188,5063,9056,20,Gaming
35900,ife5Zij94_E,2018-05-20,2018-05-04 04:00:07+00:00,364986,15436,230,772,10,Music
35901,feYykx3Fq-k,2018-05-20,2018-05-06 13:00:05+00:00,503948,18532,313,601,15,Pets & Animals
35902,CJRw18MtRPg,2018-05-20,2018-05-05 15:02:28+00:00,3070843,38079,7166,9965,28,Science & Technology
35903,0IaG9oM4O4s,2018-05-20,2018-05-06 03:02:12+00:00,1675496,6874,7027,0,1,Film & Animation
35904,2jSWMme12ik,2018-05-20,2018-05-05 23:40:28+00:00,773673,4180,863,1247,17,Sports
35905,pl-DjiO8das,2018-05-20,2018-05-05 15:00:12+00:00,4732405,425301,4805,37300,22,People & Blogs
35906,JwivtxQEmc8,2018-05-20,2018-05-06 15:32:25+00:00,486634,5279,599,359,23,Comedy
35907,Wpm07-BGJnE,2018-05-20,2018-05-04 16:00:08+00:00,36759844,834068,89869,93136,10,Music
35908,df7PZIVe1lw,2018-05-20,2018-05-04 22:00:07+00:00,13104488,135866,12906,72282,17,Sports
35909,xf4iv4ic70M,2018-05-20,2018-05-06 15:17:08+00:00,537376,23409,776,1673,26,Howto & Style
35910,5VGxDEh3F0g,2018-05-20,2018-05-06 15:00:00+00:00,121420,4232,137,333,1,Film & Animation
35911,2KuqjW0WtZg,2018-05-20,2018-05-05 13:00:00+00:00,566032,14346,993,3014,24,Entertainment
35912,vjI4Alon-3Q,2018-05-20,2018-05-04 10:00:33+00:00,44618777,782677,54296,43042,10,Music
35913,TI5bEf-BULU,2018-05-20,2018-05-04 13:00:03+00:00,13429861,132046,4172,5685,24,Entertainment
35914,Duc3F700lgE,2018-05-20,2018-05-04 21:15:00+00:00,1019621,11291,894,1797,24,Entertainment
35915,sxyotaytAS0,2018-05-20,2018-05-04 18:20:13+00:00,1143432,4024,368,1484,25,News & Politics
35916,oWw1BcFhk-k,2018-05-20,2018-05-04 11:00:07+00:00,15701834,436122,10037,19811,10,Music
35917,RBbkCEHBw_I,2018-05-20,2018-05-04 21:00:05+00:00,929507,15317,916,2397,26,Howto & Style
35918,iJz5jURaEBc,2018-05-20,2018-05-04 17:00:07+00:00,650564,33920,1574,2953,26,Howto & Style
35919,CX11yw6YL1w,2018-05-20,2018-05-03 12:45:00+00:00,22188013,475818,11649,30655,10,Music
35920,5GHXEGz3PJg,2018-05-20,2018-05-03 18:35:00+00:00,7918232,148252,2992,5446,10,Music
35921,qTJs_9Ckc60,2018-05-20,2018-05-04 20:55:56+00:00,222932,11108,178,606,24,Entertainment
35922,jQS_kpH9xfA,2018-05-20,2018-05-04 12:00:04+00:00,871184,43785,1000,3226,10,Music
35923,iQp1_GfDhwQ,2018-05-20,2018-05-04 09:30:15+00:00,4585199,65363,1085,1884,10,Music
35924,Bs-Hr-gEJAU,2018-05-20,2018-05-03 16:00:03+00:00,28534342,845670,7229,40296,10,Music
35925,tJfDBSWYqU8,2018-05-20,2018-05-03 12:55:03+00:00,9052516,33771,13445,10053,1,Film & Animation
35926,s1APv5uO2VU,2018-05-20,2018-05-04 01:47:42+00:00,829932,16362,2600,5559,24,Entertainment
35927,WXTNngJsBrI,2018-05-20,2018-05-04 04:01:26+00:00,647108,9776,177,853,24,Entertainment
35928,jC4NNUYIIdM,2018-05-20,2018-05-04 22:13:47+00:00,1180077,33134,846,2980,27,Education
35929,DkeiKbqa02g,2018-05-20,2018-05-02 23:01:00+00:00,57519404,749382,32820,23946,10,Music
35930,B3qT1k0r9pw,2018-05-20,2018-05-04 04:00:00+00:00,1755604,45021,516,1323,10,Music
35931,DgaC0ytqdv4,2018-05-20,2018-05-04 16:09:13+00:00,303101,7164,255,1242,24,Entertainment
35932,rxmtHVSVjdo,2018-05-20,2018-05-03 04:00:11+00:00,7947351,279215,6706,16739,10,Music
35933,qCSu-X_aEvo,2018-05-20,2018-05-03 09:00:02+00:00,2207257,26807,1769,3138,23,Comedy
35934,AshvBTw5Z84,2018-05-20,2018-05-03 15:00:01+00:00,2525107,87327,1493,4569,24,Entertainment
35935,_pP_C7HEy3g,2018-05-20,2018-05-03 15:28:38+00:00,323504,7023,209,564,28,Science & Technology
35936,zxwfDlhJIpw,2018-05-20,2018-05-01 15:57:06+00:00,8373369,165896,19377,48356,22,People & Blogs
35937,OAGfx7eB3gA,2018-05-20,2018-05-01 23:13:42+00:00,3493694,105578,2708,9519,15,Pets & Animals
35938,E2qtPth2W6w,2018-05-20,2018-05-02 10:00:04+00:00,545355,10548,312,746,24,Entertainment
35939,ZUSPD9zOyJs,2018-05-20,2018-05-01 18:38:34+00:00,6157587,189440,3174,8078,22,People & Blogs
35940,UUkn-enk2RU,2018-05-20,2018-05-01 14:02:27+00:00,19524105,443612,9228,31939,24,Entertainment
35941,D52qnC7dJcQ,2018-05-20,2018-05-02 16:30:00+00:00,1419174,28556,539,1025,10,Music
35942,JZ2fRE_nkak,2018-05-20,2018-05-01 16:00:38+00:00,3218712,57438,3770,7057,26,Howto & Style
35943,_wNZbgBPz1Q,2018-05-20,2018-05-02 12:29:53+00:00,447473,21560,2332,4475,1,Film & Animation
35944,jiZfc0b2t3Q,2018-05-20,2018-05-01 22:53:23+00:00,744709,10702,905,1497,17,Sports
35945,fDRrqJU4-Tk,2018-05-20,2018-05-01 09:54:46+00:00,3774561,86947,2944,13822,20,Gaming
35946,Yiq8YjQC6Rw,2018-05-20,2018-05-01 23:17:26+00:00,1153185,41153,796,3598,24,Entertainment
35947,TmzVBGf6uKk,2018-05-20,2018-05-02 00:13:56+00:00,1032873,41701,311,2048,24,Entertainment
35948,4nq0tT_SAD0,2018-05-20,2018-05-02 03:56:31+00:00,3564336,188129,1728,15545,10,Music
35949,iN8zmmCRqUA,2018-05-21,2018-05-20 15:00:24+00:00,3920011,99059,3097,12835,22,People & Blogs
35950,Qcj15vHJTtk,2018-05-21,2018-05-20 04:58:51+00:00,3508880,39365,6892,4705,24,Entertainment
35951,zFPEOG1Yxvw,2018-05-21,2018-05-20 16:09:06+00:00,407811,2414,240,1220,25,News & Politics
35952,Xr2rgT9uEnA,2018-05-21,2018-05-20 18:00:02+00:00,1160074,64302,900,4373,20,Gaming
35953,2in8XqiElwc,2018-05-21,2018-05-20 07:53:59+00:00,2028625,129767,4658,14086,10,Music
35954,ZhEz1cvC1rc,2018-05-21,2018-05-19 18:04:47+00:00,2297532,92920,3157,42668,20,Gaming
35955,v7H_Or9Nr5I,2018-05-21,2018-05-19 14:52:43+00:00,2593398,171087,2398,10330,1,Film & Animation
35956,o7f1HVFpRPI,2018-05-21,2018-05-20 13:00:03+00:00,261433,8872,204,696,23,Comedy
35957,e7sIvcYmuk0,2018-05-21,2018-05-20 15:00:02+00:00,312056,6840,770,1839,27,Education
35958,M79o2UejYKo,2018-05-21,2018-05-20 16:00:01+00:00,622467,47066,535,6177,26,Howto & Style
35959,MEcc8e7WwXg,2018-05-21,2018-05-19 17:09:06+00:00,2176202,14765,1702,3085,25,News & Politics
35960,Ji_4dH_FXzw,2018-05-21,2018-05-19 23:10:34+00:00,447735,1738,205,707,17,Sports
35961,pKkf2KCc6xo,2018-05-21,2018-05-19 18:30:55+00:00,3724733,23442,1536,4125,24,Entertainment
35962,PTQMog9u2Zo,2018-05-21,2018-05-19 20:15:25+00:00,2134011,33727,1956,0,24,Entertainment
35963,2-tzlBFotjA,2018-05-21,2018-05-19 16:30:09+00:00,1972855,83671,4018,4158,23,Comedy
35964,sOmVqjuUHAM,2018-05-21,2018-05-19 15:00:33+00:00,1507905,41950,1153,3237,26,Howto & Style
35965,S1O4kia_Iog,2018-05-21,2018-05-19 12:23:10+00:00,1056821,21624,472,2069,25,News & Politics
35966,5YgluF8VTWg,2018-05-21,2018-05-18 20:28:42+00:00,1621337,8305,4553,27952,25,News & Politics
35967,aTYkKrhj5pE,2018-05-21,2018-05-19 10:38:07+00:00,777042,2521,480,1069,25,News & Politics
35968,pcJo0tIWybY,2018-05-21,2018-05-18 14:00:04+00:00,2599729,155834,2362,12472,10,Music
35969,HorugBalutw,2018-05-21,2018-05-18 21:16:00+00:00,880458,17037,300,2266,23,Comedy
35970,2v4-L4PkV9U,2018-05-21,2018-05-18 20:50:44+00:00,2079137,99990,2844,8924,20,Gaming
35971,n_W54baizX8,2018-05-21,2018-05-18 14:00:04+00:00,9761348,431053,23704,28656,10,Music
35972,yZG0wggoEqI,2018-05-21,2018-05-19 12:50:39+00:00,900080,3127,405,462,24,Entertainment
35973,_QWZvU7VCn8,2018-05-21,2018-05-18 17:13:08+00:00,2738742,28459,1151,1842,24,Entertainment
35974,mLQJgecd5x0,2018-05-21,2018-05-19 11:48:39+00:00,573028,3020,441,1142,25,News & Politics
35975,pTysrwci0pU,2018-05-21,2018-05-18 17:30:59+00:00,4787893,263404,2215,25999,22,People & Blogs
35976,7C2z4GqqS5E,2018-05-21,2018-05-18 09:00:02+00:00,65396157,4750245,141966,1040912,10,Music
35977,AV1SWIPxxFM,2018-05-21,2018-05-18 19:00:01+00:00,1070719,26993,1039,2641,24,Entertainment
35978,3eQP6JoxtKk,2018-05-21,2018-05-17 20:19:48+00:00,5554602,134011,11652,30220,1,Film & Animation
35979,Dv4Ph97jv44,2018-05-21,2018-05-18 16:00:00+00:00,1307019,42396,598,1469,24,Entertainment
35980,JGo_a82jfj8,2018-05-21,2018-05-18 21:00:00+00:00,1551224,42481,3035,14933,24,Entertainment
35981,TQ1O0YdH54M,2018-05-21,2018-05-18 19:25:38+00:00,843268,43615,624,22013,23,Comedy
35982,T_Fskj6ihT4,2018-05-21,2018-05-18 09:00:03+00:00,550809,5231,206,517,23,Comedy
35983,1PhPYr_9zRY,2018-05-21,2018-05-18 16:39:29+00:00,4803962,527245,2688,49369,22,People & Blogs
35984,D6Oy4LfoqsU,2018-05-21,2018-05-18 17:34:22+00:00,746112,37914,837,3721,24,Entertainment
35985,ooyjaVdt-jA,2018-05-21,2018-05-17 17:09:38+00:00,7576267,301839,174643,122659,20,Gaming
35986,eiudTjsGM7g,2018-05-21,2018-05-18 05:40:33+00:00,1420974,34637,462,1929,24,Entertainment
35987,ju_inUnrLc4,2018-05-21,2018-05-18 07:00:08+00:00,4540576,423561,7346,40845,10,Music
35988,1h7KV2sjUWY,2018-05-21,2018-05-18 01:00:06+00:00,739895,51050,297,3326,22,People & Blogs
35989,yDiXQl7grPQ,2018-05-21,2018-05-16 18:16:26+00:00,32844195,485674,27008,152136,28,Science & Technology
35990,LzuDyq0-1LM,2018-05-21,2018-05-18 11:00:03+00:00,357842,6884,544,663,25,News & Politics
35991,e9NOwaiXqqA,2018-05-21,2018-05-18 03:53:15+00:00,730961,11636,392,477,23,Comedy
35992,KObL442PWhQ,2018-05-21,2018-05-17 16:47:42+00:00,998628,31518,521,2400,24,Entertainment
35993,6SuMbFuKDf8,2018-05-21,2018-05-17 04:00:01+00:00,8122551,276087,12169,30793,10,Music
35994,_iRBspjg2pw,2018-05-21,2018-05-18 10:00:10+00:00,1316454,41301,1753,2629,24,Entertainment
35995,s3tz_mNg6NQ,2018-05-21,2018-05-17 11:58:00+00:00,1827227,55618,4991,4335,10,Music
35996,uQWuC7L4_DQ,2018-05-21,2018-05-17 11:48:02+00:00,597871,1879,360,659,25,News & Politics
35997,TjXQzRWmb_I,2018-05-21,2018-05-16 20:29:17+00:00,3295486,44238,1289,5498,1,Film & Animation
35998,MWb2vazaD28,2018-05-21,2018-05-17 23:35:18+00:00,1193387,96405,637,7440,24,Entertainment
35999,xNGFSEcRSZI,2018-05-21,2018-05-17 07:35:00+00:00,463898,5785,304,898,24,Entertainment
36000,loWpbevW9xg,2018-05-21,2018-05-17 16:01:37+00:00,553096,2679,4535,2014,24,Entertainment
36001,Uy7yJdq1yhg,2018-05-21,2018-05-17 01:12:32+00:00,3267864,125407,4033,11591,26,Howto & Style
36002,-kTWIm7m4Uw,2018-05-21,2018-05-16 22:33:29+00:00,2932220,312269,1652,47219,23,Comedy
36003,z6A2LHGx8_A,2018-05-21,2018-05-17 12:00:04+00:00,567903,34033,434,2081,10,Music
36004,H7gh2fmdjCU,2018-05-21,2018-05-16 23:00:00+00:00,1989368,86370,678,3695,10,Music
36005,XiHiW4N7-bo,2018-05-21,2018-05-16 06:59:59+00:00,14212729,159845,4852,11953,1,Film & Animation
36006,JfQ3W0wjGh4,2018-05-21,2018-05-16 21:53:15+00:00,1144108,35918,1151,4650,1,Film & Animation
36007,rYnmrkMizdc,2018-05-21,2018-05-16 21:59:38+00:00,491645,11762,571,1138,24,Entertainment
36008,zLuhCfBqf5U,2018-05-21,2018-05-16 12:39:20+00:00,573169,32315,459,2107,26,Howto & Style
36009,WyuPSLj_6aw,2018-05-21,2018-05-16 12:00:02+00:00,5115798,244745,5166,16027,10,Music
36010,6S9c5nnDd_s,2018-05-21,2018-05-15 13:01:12+00:00,10998967,312905,6079,18139,1,Film & Animation
36011,uBYzYji4rmE,2018-05-21,2018-05-15 17:00:06+00:00,4667964,109941,5787,16446,1,Film & Animation
36012,AkCLxl3MzNA,2018-05-21,2018-05-15 19:00:00+00:00,1345907,51601,941,8742,27,Education
36013,Q5KmA3Xbmqo,2018-05-21,2018-05-15 05:06:07+00:00,2448025,191301,2402,27017,24,Entertainment
36014,N7HFXgyTya0,2018-05-21,2018-05-15 17:30:00+00:00,1571170,72337,1179,3420,23,Comedy
36015,YMdo_0H1thU,2018-05-21,2018-05-16 18:00:01+00:00,245560,6937,148,408,24,Entertainment
36016,5PR3Hn6cQ60,2018-05-21,2018-05-15 20:56:25+00:00,992807,35934,1042,2651,26,Howto & Style
36017,CQQit01HHLY,2018-05-21,2018-05-15 21:02:27+00:00,3391756,196445,2927,11612,24,Entertainment
36018,MBR2kxt7RK8,2018-05-21,2018-05-15 21:02:41+00:00,1705357,102008,4175,6741,10,Music
36019,4_aR3HqFrr0,2018-05-21,2018-05-15 12:59:50+00:00,703050,5180,410,711,24,Entertainment
36020,Z2ttpo7c95s,2018-05-21,2018-05-15 00:44:16+00:00,888232,4803,522,1966,25,News & Politics
36021,pFc6I0rgmgY,2018-05-21,2018-05-14 18:59:59+00:00,4971361,33795,2943,6876,24,Entertainment
36022,15uSD6tHi2I,2018-05-21,2018-05-16 03:41:17+00:00,493066,4208,351,2593,17,Sports
36023,M-E5wDgptQA,2018-05-21,2018-05-15 16:02:53+00:00,1686564,27899,776,2529,24,Entertainment
36024,t4pRQ0jn23Q,2018-05-21,2018-05-14 14:00:03+00:00,3901044,108371,5285,13443,24,Entertainment
36025,YvjhDjUbFyU,2018-05-21,2018-05-15 01:47:29+00:00,843962,19313,606,2365,24,Entertainment
36026,7DbslbKsQSk,2018-05-21,2018-05-15 12:55:28+00:00,1553947,40458,720,4188,28,Science & Technology
36027,883Omd2YqXE,2018-05-21,2018-05-16 06:07:29+00:00,222338,2294,321,152,17,Sports
36028,QBL8IRJ5yHU,2018-05-21,2018-05-14 19:00:01+00:00,3519164,295306,12900,51215,26,Howto & Style
36029,6fyE0B430Rc,2018-05-21,2018-05-15 14:59:46+00:00,484044,17249,260,1468,26,Howto & Style
36030,0lr497GhD04,2018-05-21,2018-05-15 01:13:12+00:00,1677481,58274,1173,6722,24,Entertainment
36031,1purAy2MsOc,2018-05-21,2018-05-14 19:36:05+00:00,976989,87452,720,25319,23,Comedy
36032,MAjY8mCTXWk,2018-05-21,2018-05-14 15:59:47+00:00,9395799,111105,6749,12685,10,Music
36033,um-1fAVU1OQ,2018-05-21,2018-05-14 19:00:20+00:00,2311177,79389,9972,7675,28,Science & Technology
36034,h3umdwK-oPs,2018-05-21,2018-05-15 16:00:45+00:00,957485,50888,189,1423,24,Entertainment
36035,j4KvrAUjn6c,2018-05-21,2018-05-13 18:03:56+00:00,7512530,125317,18633,21812,24,Entertainment
36036,NBSAQenU2Bk,2018-05-21,2018-05-14 13:00:01+00:00,657458,24151,164,745,1,Film & Animation
36037,WF82ABLw8s4,2018-05-21,2018-05-14 02:23:01+00:00,1273975,16954,2329,2538,24,Entertainment
36038,jzLlsbdrwQk,2018-05-21,2018-05-13 15:00:57+00:00,5176435,93643,10827,11351,22,People & Blogs
36039,r-3iathMo7o,2018-05-21,2018-05-13 19:00:25+00:00,5928002,124524,9732,15508,28,Science & Technology
36040,96oKlWv5wSo,2018-05-21,2018-05-13 20:17:14+00:00,699427,13787,475,1597,19,Travel & Events
36041,Xpv-sEKl1B4,2018-05-21,2018-05-13 20:00:02+00:00,3538443,69533,3195,8772,26,Howto & Style
36042,hiBPUpCJ7MQ,2018-05-21,2018-05-13 09:15:36+00:00,3312633,49023,411,1999,24,Entertainment
36043,4oqvNR1o3Zo,2018-05-21,2018-05-13 16:42:33+00:00,1676941,27535,4488,3454,24,Entertainment
36044,YI3tsmFsrOg,2018-05-21,2018-05-13 12:00:22+00:00,4160477,224603,1931,21183,27,Education
36045,oRexsyztGS0,2018-05-21,2018-05-13 18:29:09+00:00,1255792,23942,1554,3992,24,Entertainment
36046,vY_5EvoL1Is,2018-05-21,2018-05-13 16:29:57+00:00,6504837,7262,2370,862,24,Entertainment
36047,3g5O-kT9m8k,2018-05-21,2018-05-13 18:51:13+00:00,1649128,63594,1771,2922,28,Science & Technology
36048,D2mxKEa2xmA,2018-05-21,2018-05-13 13:00:01+00:00,217047,7861,667,776,24,Entertainment
36049,BspHjvU11y4,2018-05-21,2018-05-13 13:00:41+00:00,1251906,40541,885,2306,10,Music
36050,OUBx_raReDw,2018-05-21,2018-05-13 06:44:47+00:00,1062065,3551,891,1452,17,Sports
36051,nRc0kmOYgzQ,2018-05-21,2018-05-12 11:30:03+00:00,3396221,37734,1624,4939,24,Entertainment
36052,UfKmSfgFxi8,2018-05-21,2018-05-11 21:11:16+00:00,12795179,517225,14833,25643,24,Entertainment
36053,rQEqKZ7CJlk,2018-05-21,2018-05-11 20:56:59+00:00,3123195,50659,5843,6493,28,Science & Technology
36054,OXVm3fhYsEo,2018-05-21,2018-05-11 22:25:51+00:00,2723563,109020,6529,13659,26,Howto & Style
36055,mdWcaWBxxcY,2018-05-21,2018-05-11 09:23:16+00:00,9600407,269968,29658,24493,24,Entertainment
36056,iILJvqrAQ_w,2018-05-21,2018-05-11 04:00:34+00:00,4517478,101222,1890,4972,10,Music
36057,CPjWgk0UXps,2018-05-21,2018-05-11 15:00:01+00:00,1344388,31782,1553,1344,24,Entertainment
36058,vjSohj-Iclc,2018-05-21,2018-05-10 19:56:28+00:00,6306752,82436,2961,12905,28,Science & Technology
36059,y_WoOYybCro,2018-05-21,2018-05-10 16:08:58+00:00,2464905,135732,889,5337,24,Entertainment
36060,zcEE8J2Bqa8,2018-05-21,2018-05-11 18:27:01+00:00,191263,22168,153,1509,23,Comedy
36061,oSEeK9yDNQI,2018-05-21,2018-05-10 13:19:23+00:00,14663179,265600,23802,20246,20,Gaming
36062,2PH7dK6SLC8,2018-05-21,2018-05-10 17:00:01+00:00,2029541,63502,1221,5018,10,Music
36063,ulNswX3If6U,2018-05-21,2018-05-10 16:00:11+00:00,16044311,629985,9307,33628,1,Film & Animation
36064,tjA7nAHOAww,2018-05-21,2018-05-10 12:00:03+00:00,9908425,319762,4630,11928,10,Music
36065,0zZ0Y_UZRBw,2018-05-21,2018-05-10 21:11:15+00:00,2502136,147563,2004,11718,26,Howto & Style
36066,HOxylh5runs,2018-05-21,2018-05-10 21:06:58+00:00,231413,29408,666,4559,26,Howto & Style
36067,A2dIL4sf4TQ,2018-05-21,2018-05-10 21:59:06+00:00,1138323,49745,2506,4938,22,People & Blogs
